"","id","installation_date","subscripiton_date","country","initial_app_version","initial_ios_version","initial_device","days_until_churn","churned"
"1077","170000447323501","2017-01-26 11:25:09","2018-04-18 00:38:52","United States","1.9.6","11.2.6","UIDeviceKindIPad5G",NA,0
"1078","170000447456151","2016-12-03 05:11:49","2018-04-18 11:50:15","Malaysia","1.9.6","11.2.2","UIDeviceKindIPadPro10_5",NA,0
"1079","170000447529642","2018-04-18 16:28:57","2018-04-18 16:32:30","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",1,1
"1080","170000447872140","2018-04-19 17:40:10","2018-04-19 17:46:22","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"1081","170000447873867","2017-05-02 22:54:45","2018-04-19 17:55:13","United States","1.4.6","10.3.1","UIDeviceKindIPhone6SPlus",NA,0
"1082","170000447915013","2017-12-19 00:23:46","2018-04-19 20:35:13","United States","1.9.6","11.2.5","UIDeviceKindIPhone6S",1,1
"1083","170000447936050","2016-12-02 23:57:24","2018-04-19 21:48:25","United Kingdom","1.0.3","10.1.1","UIDeviceKindIPhone7Plus",NA,0
"1084","170000447950334","2018-04-19 22:38:03","2018-04-19 22:41:47","United States","1.9.6","11.4","UIDeviceKindIPhone7Plus",NA,0
"1085","170000448250971","2018-01-02 04:12:58","2018-04-20 18:30:37","United States","1.9.6","11.3","UIDeviceKindIPhoneX",2,1
"1086","170000448310172","2018-03-23 17:08:26","2018-04-20 22:24:51","Canada","1.9.3","10.2.1","UIDeviceKindIPhoneSE",1,1
"1087","170000448357381","2018-03-04 02:54:59","2018-04-21 01:34:28","United States","1.9.6","11.2.6","UIDeviceKindIPhone6",10,1
"1088","170000448400309","2018-04-21 04:22:27","2018-04-21 04:26:03","United States","1.9.6","10.3.3","UIDeviceKindIPhone7",NA,0
"1089","170000448464125","2017-10-16 21:23:12","2018-04-21 08:47:45","Australia","1.6.3","10.3.1","UIDeviceKindIPhone7",NA,0
"1090","170000448534262","2018-04-20 00:30:06","2018-04-21 13:32:24","United States","1.9.6","11.1","UIDeviceKindIPhone8Plus",NA,0
"1091","170000448612723","2018-01-17 18:02:37","2018-04-21 17:52:09","United States","1.9","11.1.2","UIDeviceKindIPhone8",NA,0
"1092","170000448709105","2018-01-29 05:21:32","2018-04-21 23:50:42","United States","1.9.1","11.2.1","UIDeviceKindIPhone8Plus",NA,0
"1093","170000448718885","2017-12-27 14:16:22","2018-04-22 00:25:14","United States","1.8","11.2.1","UIDeviceKindIPhone7",NA,0
"1094","170000448729450","2018-04-22 00:43:06","2018-04-22 00:59:42","United States","1.9.6","11.2.5","UIDeviceKindIPhone8",NA,0
"1095","170000448763576","2018-04-22 03:05:23","2018-04-22 03:09:54","Australia","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"1096","170000448862252","2018-04-22 02:42:02","2018-04-22 10:05:14","United States","1.9.6","11.2.1","UIDeviceKindIPhone8Plus",NA,0
"1097","170000449034098","2018-04-21 22:47:40","2018-04-22 19:17:36","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"1098","170000449061206","2018-04-22 20:37:18","2018-04-22 20:44:24","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"1099","170000449093532","2018-04-22 22:36:03","2018-04-22 22:37:57","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1100","170000449105207","2018-04-22 23:20:37","2018-04-22 23:23:42","United States","1.9.6","11.2.5","UIDeviceKindIPhone7Plus",1,1
"1101","170000449249590","2018-04-23 09:57:45","2018-04-23 10:01:18","Australia","1.9.6","10.3.3","UIDeviceKindIPhone6SPlus",NA,0
"1102","170000449296932","2017-03-24 05:49:53","2018-04-23 13:16:27","Singapore","1.6","10.3.3","UIDeviceKindIPhone5S",NA,0
"1103","170000449422960","2018-04-23 13:17:56","2018-04-23 20:51:36","Canada","1.9.6","11.3","UIDeviceKindIPhone8Plus",1,1
"1104","170000449701758","2018-04-24 13:55:08","2018-04-24 16:32:25","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone6SPlus",1,1
"1105","170000449714446","2018-04-24 16:51:24","2018-04-24 17:21:57","United States","1.9.6","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"1106","170000449717430","2018-04-11 04:27:28","2018-04-24 17:36:03","Canada","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"1107","170000449877242","2018-03-08 06:22:36","2018-04-25 04:47:09","United States","1.9.6","11.0.3","UIDeviceKindIPhone6SPlus",NA,0
"1108","170000449922537","2018-04-25 08:09:34","2018-04-25 08:15:22","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPadAir1G",NA,0
"1109","170000450155317","2018-04-11 03:54:26","2018-04-25 23:12:07","United States","1.9.6","11.3","UIDeviceKindIPadPro2G12_9",NA,0
"1110","170000450162197","2018-04-23 05:36:46","2018-04-25 23:41:55","New Zealand","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",26,1
"1111","170000450194844","2018-04-26 01:53:24","2018-04-26 01:55:30","United States","1.9.6","11.3","UIDeviceKindIPhone7",17,1
"1112","170000450297086","2018-04-26 09:29:54","2018-04-26 09:56:22","Canada","1.9.6","11.3","UIDeviceKindIPhone7Plus",1,1
"1113","170000450459693","2017-02-27 23:21:18","2018-04-26 20:09:42","United States","1.4.6","10.3.2","UIDeviceKindIPhone7Plus",NA,0
"1114","170000450550959","2018-04-25 14:22:31","2018-04-27 02:21:20","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1115","170000450564862","2018-04-27 02:50:15","2018-04-27 03:13:27","United States","1.9.6","11.1.1","UIDeviceKindIPhone7",NA,0
"1116","170000450713667","2018-04-27 12:38:28","2018-04-27 12:55:43","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"1117","170000450813444","2018-04-27 18:10:09","2018-04-27 18:13:15","United States","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"1118","170000450833139","2016-12-20 03:19:01","2018-04-27 19:27:53","Australia","1.9.1","11.0.2","UIDeviceKindIPhone8Plus",NA,0
"1119","170000450886218","2018-04-27 22:22:31","2018-04-27 22:47:26","Ghana","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"1120","170000450889421","2018-04-27 22:46:57","2018-04-27 22:58:20","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",1,1
"1121","170000450914274","2018-04-28 00:30:05","2018-04-28 00:38:54","United States","1.9.6","11.3","UIDeviceKindIPhone7",17,1
"1122","170000450918849","2018-04-28 00:43:57","2018-04-28 00:56:34","United States","1.9.6","11.1","UIDeviceKindIPhoneX",NA,0
"1123","170000450971104","2017-05-14 20:43:13","2018-04-28 04:02:52","United States","1.4.6","11.0.1","UIDeviceKindUnknownIPhone",NA,0
"1124","170000451016813","2017-07-27 07:46:24","2018-04-28 06:47:33","United Kingdom","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"1125","170000451107566","2017-05-07 20:55:06","2018-04-28 12:25:45","United Kingdom","1.8","11.1.2","UIDeviceKindIPhone6",NA,0
"1126","170000451119773","2017-02-27 01:25:23","2018-04-28 13:02:02","United States","1.9.6","11.0.1","UIDeviceKindIPhone6S",NA,0
"1127","170000451237079","2017-07-09 22:00:38","2018-04-28 18:12:33","United States","1.9.3","11.2.6","UIDeviceKindIPhoneX",NA,0
"1128","170000451252154","2018-04-28 14:01:12","2018-04-28 18:59:26","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",5,1
"1129","170000451338570","2018-04-29 00:00:13","2018-04-29 00:07:36","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1130","170000451369519","2018-04-29 01:54:26","2018-04-29 01:58:04","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",0,1
"1131","170000451394015","2018-04-29 03:31:49","2018-04-29 03:35:31","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"1132","170000451416950","2018-04-29 04:28:30","2018-04-29 05:08:58","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"1133","170000451428717","2018-04-29 05:13:59","2018-04-29 05:59:46","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"1134","170000451436819","2018-04-29 05:29:46","2018-04-29 06:37:42","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"1135","170000451549396","2018-04-29 13:45:22","2018-04-29 13:55:49","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",9,1
"1136","170000451610385","2018-04-29 16:40:00","2018-04-29 16:49:38","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1137","170000451616837","2017-03-18 15:03:16","2018-04-29 17:10:14","United States","1.3.1","10.2.1","UIDeviceKindIPhone7",NA,0
"1138","170000451652714","2017-11-14 22:46:32","2018-04-29 18:57:35","United States","1.7.2","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"1139","170000451671607","2018-01-06 06:09:39","2018-04-29 20:05:54","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"1140","170000451756033","2018-04-30 01:38:45","2018-04-30 01:42:12","United States","1.9.6","11.3","UIDeviceKindIPod6G",0,1
"1141","170000451760952","2018-04-30 01:44:44","2018-04-30 01:57:58","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",9,1
"1142","170000451959428","2017-03-13 00:44:38","2018-04-30 14:51:53","United States","1.3","10.3.2","UIDeviceKindIPhone7Plus",NA,0
"1143","170000452031201","2017-06-19 23:03:05","2018-04-30 18:33:50","United States","1.5","10.3.2","UIDeviceKindIPhone7",NA,0
"1144","170000452032927","2018-04-30 09:16:45","2018-04-30 18:40:05","Australia","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",18,1
"1145","180000410043505","2018-04-01 03:29:37","2018-04-01 03:57:12","Australia","1.9.5","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"1146","180000410159086","2018-03-20 12:04:26","2018-04-01 11:34:05","Sweden","1.9.3","11.2.5","UIDeviceKindIPhone7",NA,0
"1147","180000410318562","2018-02-14 00:51:28","2018-04-01 20:31:14","United Kingdom","1.9.2","11.0.3","UIDeviceKindIPhone8",NA,0
"1148","180000410337914","2018-04-01 21:37:45","2018-04-01 21:44:24","United States","1.9.5","11.2.1","UIDeviceKindIPhoneX",NA,0
"1149","180000410341057","2017-11-20 02:37:34","2018-04-01 21:57:37","United States","1.8","11.2.1","UIDeviceKindIPhone8",1,1
"1150","180000410495117","2018-04-02 09:16:45","2018-04-02 09:20:26","Australia","1.9.5","11.2.5","UIDeviceKindIPhoneX",17,1
"1151","180000410635617","2018-04-02 02:39:43","2018-04-02 17:31:55","United States","1.9.5","11.2.1","UIDeviceKindIPhone6SPlus",NA,0
"1152","180000410643612","2017-02-12 05:56:52","2018-04-02 18:03:01","United States","1.9.5","11.3","UIDeviceKindIPhone7",2,1
"1153","180000410645829","2018-04-02 18:07:19","2018-04-02 18:10:35","Ukraine","1.9.5","11.2.6","UIDeviceKindIPhone6S",4,1
"1154","180000410700356","2017-11-01 16:35:28","2018-04-02 21:53:19","United States","1.6.4","11.0","UIDeviceKindIPhone7Plus",NA,0
"1155","180000410744294","2018-04-02 23:40:18","2018-04-03 00:53:21","United States","1.9.6","11.2","UIDeviceKindIPhone6S",2,1
"1156","180000410781582","2017-02-23 04:26:57","2018-04-03 03:15:46","United States","1.4.6","9.3.1","UIDeviceKindIPhone6S",NA,0
"1157","180000410958088","2018-04-03 16:37:01","2018-04-03 16:41:40","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"1158","180000411038802","2018-04-03 22:20:27","2018-04-03 22:23:00","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"1159","180000411054517","2018-04-03 23:33:59","2018-04-03 23:35:25","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",29,1
"1160","180000411084395","2017-08-27 20:30:12","2018-04-04 01:39:21","United States","1.6","10.3.3","UIDeviceKindIPhone7",NA,0
"1161","180000411135444","2017-04-16 22:46:20","2018-04-04 04:29:04","United States","1.9.2","11.2.5","UIDeviceKindIPhone8",NA,0
"1162","180000411301125","2016-11-26 07:43:45","2018-04-04 16:10:20","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",27,1
"1163","180000411389053","2018-04-03 15:51:45","2018-04-04 21:41:50","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",1,1
"1164","180000411425954","2018-02-12 06:50:04","2018-04-05 00:17:20","Canada","1.9.1","11.2.2","UIDeviceKindIPhone8",NA,0
"1165","180000411666241","2017-04-04 03:43:47","2018-04-05 16:17:49","United States","1.6.3","11.0.2","UIDeviceKindUnknownIPhone",0,1
"1166","180000411680375","2017-01-09 13:49:50","2018-04-05 17:09:17","United States","1.6.1","10.3.3","UIDeviceKindIPhone6",NA,0
"1167","180000411693692","2018-04-05 17:48:13","2018-04-05 17:56:41","United States","1.9.6","11.2.5","UIDeviceKindIPhoneX",NA,0
"1168","180000411722775","2018-04-05 19:44:20","2018-04-05 19:48:06","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"1169","180000411781336","2018-04-05 23:49:19","2018-04-06 00:04:35","United States","1.9.6","11.2.5","UIDeviceKindIPhone7",NA,0
"1170","180000411785488","2018-04-02 03:07:44","2018-04-06 00:22:51","United States","1.9.5","11.2.6","UIDeviceKindIPhone7",20,1
"1171","180000411891160","2017-03-18 19:27:12","2018-04-06 08:32:07","United States","1.6.3","11.0.3","UIDeviceKindUnknownIPhone",NA,0
"1172","180000411995362","2017-01-11 21:36:58","2018-04-06 15:21:03","United States","1.9.1","11.2.2","UIDeviceKindIPhone6SPlus",NA,0
"1173","180000412000374","2018-04-06 15:27:54","2018-04-06 15:32:54","United States","1.9.6","11.1","UIDeviceKindIPhone6SPlus",NA,0
"1174","180000412048707","2017-05-20 00:55:47","2018-04-06 18:19:31","United Kingdom","1.6.1","10.3.3","UIDeviceKindIPhone6",NA,0
"1175","180000412075628","2018-04-06 19:10:51","2018-04-06 20:13:43","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",1,1
"1176","180000412100573","2018-02-17 23:39:15","2018-04-06 21:46:50","United States","1.9.6","11.1.2","UIDeviceKindIPhone6S",1,1
"1177","180000412117247","2018-04-04 16:22:48","2018-04-06 22:54:52","Sweden","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",19,1
"1178","180000412121946","2018-04-06 23:11:44","2018-04-06 23:14:16","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",1,1
"1179","180000412426597","2018-04-07 18:21:12","2018-04-07 18:26:13","Sweden","1.9.6","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"1180","180000412520748","2018-04-07 23:46:33","2018-04-08 01:04:40","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"1181","180000412542792","2018-04-08 01:48:26","2018-04-08 02:34:23","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"1182","180000412546495","2018-04-08 02:49:14","2018-04-08 02:50:37","United States","1.9.6","11.2.5","UIDeviceKindIPhone8",NA,0
"1183","180000412715452","2017-07-04 16:30:54","2018-04-08 14:51:57","United States","1.5.4","10.3.1","UIDeviceKindIPhone7",23,1
"1184","180000412716037","2017-12-31 16:43:21","2018-04-08 14:54:01","United States","1.8","11.2.6","UIDeviceKindIPhone7",0,1
"1185","180000412792788","2018-04-08 19:17:30","2018-04-08 19:21:34","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"1186","180000412854214","2018-04-08 23:15:14","2018-04-08 23:20:03","United States","1.9.6","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"1187","180000412858516","2018-04-08 23:36:23","2018-04-08 23:39:50","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"1188","180000412887643","2018-04-08 20:27:45","2018-04-09 01:43:42","United States","1.9.6","11.2.6","UIDeviceKindIPhone7",NA,0
"1189","180000412891610","2017-12-17 03:50:55","2018-04-09 02:01:46","United States","1.9.1","11.2.5","UIDeviceKindIPhone8Plus",NA,0
"1190","180000412921636","2018-04-09 04:17:28","2018-04-09 04:23:01","United States","1.9.6","11.3","UIDeviceKindIPadAir1G",0,1
"1191","180000413063796","2017-10-20 01:44:08","2018-04-09 15:39:58","Canada","1.8","11.2.1","UIDeviceKindIPhoneX",NA,0
"1192","180000413089474","2017-06-16 12:51:41","2018-04-09 17:22:39","Denmark","1.9.5","11.2.5","UIDeviceKindIPhone6S",NA,0
"1193","180000413121821","2017-09-28 06:21:47","2018-04-09 19:42:10","United States","1.8","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"1194","180000413126162","2018-04-09 19:46:32","2018-04-09 20:03:03","United States","1.9.6","11.1.1","UIDeviceKindIPhoneX",NA,0
"1195","180000413132485","2018-04-09 05:45:43","2018-04-09 20:31:32","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",4,1
"1196","180000413169075","2018-04-04 21:48:06","2018-04-09 23:06:06","United States","1.9.6","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"1197","180000413183815","2017-12-08 23:42:11","2018-04-10 00:15:26","United States","1.9.6","11.0","UIDeviceKindIPhone7Plus",NA,0
"1198","180000413189420","2018-04-10 00:38:06","2018-04-10 00:39:51","United States","1.9.6","11.3","UIDeviceKindIPhoneSE",18,1
"1199","180000413189422","2018-04-10 00:17:27","2018-04-10 00:39:52","United States","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",NA,0
"1200","180000413230332","2018-04-10 03:03:40","2018-04-10 03:35:32","United States","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"1201","180000413239999","2018-04-10 04:00:58","2018-04-10 04:05:10","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"1202","180000413423486","2018-04-10 16:11:20","2018-04-10 18:47:07","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"1203","180000413481183","2016-12-03 16:21:13","2018-04-10 23:07:38","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",1,1
"1204","180000413522163","2018-04-11 02:20:11","2018-04-11 02:21:44","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"1205","180000413625274","2018-02-23 23:05:56","2018-04-11 11:48:16","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1206","180000413683900","2017-04-26 15:58:02","2018-04-11 15:45:09","United States","1.4.3","10.2.1","UIDeviceKindIPhone7",NA,0
"1207","180000413687790","2017-02-05 13:01:00","2018-04-11 16:01:15","Finland","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"1208","180000413801092","2018-04-11 23:57:55","2018-04-12 00:10:24","United States","1.9.6","10.2.1","UIDeviceKindIPhone6SPlus",NA,0
"1209","180000413830355","2017-04-24 21:13:17","2018-04-12 02:20:59","United States","1.6.3","11.0","UIDeviceKindUnknownIPhone",7,1
"1210","180000414156897","2017-02-07 15:07:43","2018-04-13 02:45:45","United States","1.9.6","11.2.2","UIDeviceKindIPhone6Plus",NA,0
"1211","180000414166102","2018-04-13 03:07:08","2018-04-13 03:22:14","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1212","180000414199590","2018-03-08 11:41:52","2018-04-13 06:04:47","Sweden","1.9.6","11.2.5","UIDeviceKindIPhoneSE",NA,0
"1213","180000414364359","2018-04-13 17:19:30","2018-04-13 17:31:30","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"1214","180000414371883","2018-04-13 17:47:59","2018-04-13 18:04:24","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",24,1
"1215","180000414398100","2018-04-13 15:52:13","2018-04-13 19:53:46","Romania","1.9.6","11.3","UIDeviceKindIPhone8Plus",3,1
"1216","180000414462627","2017-01-12 01:19:46","2018-04-14 00:18:07","Canada","1.7.3","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"1217","180000414470932","2018-04-13 23:10:57","2018-04-14 00:51:06","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"1218","180000414670406","2016-11-30 05:33:00","2018-04-14 14:38:33","United States","1.6","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"1219","180000414688260","2018-04-14 15:05:42","2018-04-14 15:38:45","United States","1.9.6","11.3","UIDeviceKindIPhone6Plus",1,1
"1220","180000414784365","2018-04-14 05:38:08","2018-04-14 21:23:54","United States","1.9.6","11.2.6","UIDeviceKindIPhone8",NA,0
"1221","180000414807611","2018-03-26 02:10:15","2018-04-14 22:55:44","United States","1.9.3","11.2.6","UIDeviceKindIPhone6S",NA,0
"1222","180000414849620","2017-06-01 04:13:07","2018-04-15 01:55:33","United States","1.9.3","11.2.6","UIDeviceKindIPhoneX",NA,0
"1223","180000414852771","2018-03-21 22:41:50","2018-04-15 02:05:59","United States","1.9.6","11.2.5","UIDeviceKindIPhoneX",NA,0
"1224","180000414907770","2018-04-15 05:57:01","2018-04-15 05:59:58","Norway","1.9.6","10.0.2","UIDeviceKindIPhone6SPlus",24,1
"1225","180000415025585","2017-06-07 00:58:51","2018-04-15 14:06:00","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",17,1
"1226","180000415070268","2018-04-15 15:56:35","2018-04-15 16:15:23","United States","1.9.6","11.2.6","UIDeviceKindIPadPro9_7",NA,0
"1227","180000415149396","2016-11-27 02:48:51","2018-04-15 20:49:42","United States","1.7.3","11.1.1","UIDeviceKindIPhone7",NA,0
"1228","180000415207998","2018-03-13 03:09:52","2018-04-16 00:59:08","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",0,1
"1229","180000415215394","2017-02-13 11:49:19","2018-04-16 01:32:47","Australia","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"1230","180000415248713","2018-04-16 03:56:16","2018-04-16 03:57:32","United States","1.9.6","11.2.1","UIDeviceKindIPhone7Plus",NA,0
